PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV,PLUS_MINUS
200755,JJ Redick,NOP,31,18.599,8.71,1.677,1.29,0.29,0.065,0.388,0.343,0.581,0.806,-1.0
200765,Rajon Rondo,ATL,27,14.876,3.926,2.037,3.519,0.704,0.074,0.411,0.274,0.019,1.444,-1.815
200765,Rajon Rondo,LAC,18,20.427,7.556,3.056,5.778,1.0,0.111,0.471,0.341,0.333,2.222,3.944
200768,Kyle Lowry,TOR,46,34.815,17.196,5.37,7.348,0.978,0.304,0.449,0.394,0.716,2.739,-0.13
200782,P.J. Tucker,HOU,32,29.966,4.406,4.625,1.406,0.906,0.562,0.302,0.238,0.297,1.031,-5.156
200782,P.J. Tucker,MIL,20,19.835,2.6,2.8,0.8,0.5,0.1,0.329,0.308,0.075,0.35,-0.7
200794,Paul Millsap,DEN,56,20.754,8.964,4.679,1.75,0.911,0.643,0.475,0.27,0.433,0.911,1.821
201142,Kevin Durant,BKN,35,33.051,26.943,7.057,5.571,0.714,1.286,0.569,0.486,0.853,3.429,7.971
201143,Al Horford,OKC,28,27.92,14.214,6.714,3.357,0.893,0.929,0.446,0.36,0.321,1.036,-3.607
201144,Mike Conley,UTA,51,29.365,16.216,3.471,5.98,1.373,0.176,0.438,0.418,0.66,1.941,10.745
201145,Jeff Green,BKN,68,26.988,11.029,3.868,1.588,0.529,0.397,0.505,0.36,0.507,0.794,1.662
201152,Thaddeus Young,CHI,68,24.297,12.103,6.221,4.279,1.088,0.588,0.558,0.12,0.401,2.015,2.147
201162,Jared Dudley,LAL,12,6.721,0.5,1.75,0.417,0.083,0.083,0.125,0.125,0.0,0.167,0.167
201188,Marc Gasol,LAL,52,19.098,5.038,4.135,2.096,0.5,1.115,0.399,0.34,0.327,1.019,1.712
201229,Anthony Tolliver,PHI,11,8.998,1.545,0.909,0.182,0.273,0.182,0.098,0.114,0.152,0.273,2.727
201565,Derrick Rose,DET,15,22.771,14.2,1.933,4.2,1.2,0.267,0.423,0.262,0.774,1.933,-4.733
201565,Derrick Rose,NYK,35,26.78,14.886,2.886,4.171,0.886,0.429,0.48,0.346,0.678,1.4,5.829
201566,Russell Westbrook,WAS,65,36.444,22.231,11.538,11.738,1.369,0.354,0.436,0.244,0.656,4.8,-1.354
201567,Kevin Love,CLE,25,24.886,12.2,7.44,2.52,0.64,0.08,0.361,0.309,0.489,1.52,-2.88
201568,Danilo Gallinari,ATL,51,23.959,13.255,4.137,1.49,0.588,0.196,0.434,0.356,0.801,0.843,1.804
201569,Eric Gordon,HOU,27,29.212,17.815,2.148,2.63,0.519,0.481,0.426,0.313,0.746,1.889,-2.519
201571,D.J. Augustin,HOU,20,20.818,10.55,2.2,3.9,0.4,0.0,0.399,0.397,0.708,1.55,-7.5
201571,D.J. Augustin,MIL,37,19.256,6.135,1.351,2.973,0.541,0.027,0.376,0.331,0.372,0.919,3.027
201572,Brook Lopez,MIL,70,27.168,12.271,4.957,0.714,0.571,1.471,0.502,0.297,0.559,0.914,4.457
201577,Robin Lopez,WAS,71,19.064,9.042,3.831,0.775,0.211,0.62,0.605,0.063,0.432,1.056,-0.183
201580,JaVale McGee,CLE,33,15.243,8.03,5.152,1.0,0.485,1.212,0.508,0.136,0.449,1.364,-3.273
201580,JaVale McGee,DEN,13,13.491,5.538,5.308,0.462,0.231,1.077,0.485,0.0,0.25,1.154,1.462
201586,Serge Ibaka,LAC,41,23.285,11.073,6.707,1.805,0.22,1.146,0.506,0.29,0.464,1.073,3.829
201587,Nicolas Batum,LAC,67,27.385,8.06,4.716,2.209,1.03,0.552,0.444,0.367,0.278,0.791,5.06
201588,George Hill,OKC,14,26.326,11.786,2.071,3.071,0.857,0.143,0.494,0.339,0.557,0.857,-1.143
201588,George Hill,PHI,16,18.94,6.0,2.0,1.875,0.688,0.188,0.452,0.198,0.453,1.188,0.438
201599,DeAndre Jordan,BKN,57,21.86,7.474,7.491,1.632,0.298,1.14,0.759,0.0,0.341,1.491,-0.737
201609,Goran Dragic,MIA,50,26.73,13.44,3.38,4.38,0.66,0.16,0.426,0.342,0.538,2.36,0.8
201933,Blake Griffin,BKN,26,21.548,10.0,4.654,2.423,0.692,0.5,0.484,0.35,0.68,1.154,5.0
201933,Blake Griffin,DET,20,31.318,12.25,5.2,3.85,0.7,0.1,0.36,0.315,0.569,1.6,-3.6
201935,James Harden,BKN,36,36.634,24.583,8.528,10.889,1.278,0.75,0.464,0.341,0.807,3.972,3.917
201935,James Harden,HOU,8,36.252,24.75,5.125,10.375,0.875,0.75,0.442,0.326,0.787,4.25,-4.875
201937,Ricky Rubio,MIN,68,26.052,8.559,3.279,6.368,1.441,0.059,0.35,0.21,0.566,1.632,-2.735
201939,Stephen Curry,GSW,63,34.151,31.984,5.476,5.762,1.222,0.127,0.481,0.412,0.885,3.381,3.873
201942,DeMar DeRozan,SAS,61,33.712,21.574,4.246,6.918,0.918,0.246,0.493,0.134,0.834,1.951,-1.721
201949,James Johnson,DAL,29,17.379,5.724,2.966,1.724,0.828,0.793,0.413,0.193,0.274,0.931,-1.517
201949,James Johnson,NOP,22,24.499,9.182,4.136,2.182,0.818,0.864,0.442,0.21,0.43,1.273,-3.818
201950,Jrue Holiday,MIL,59,32.319,17.729,4.542,6.051,1.627,0.627,0.5,0.373,0.549,2.153,6.424
201952,Jeff Teague,BOS,34,18.126,6.853,1.676,2.147,0.765,0.206,0.36,0.341,0.37,1.147,1.676
201952,Jeff Teague,MIL,21,15.898,6.571,1.476,2.81,0.381,0.238,0.421,0.214,0.452,1.19,-0.048
201959,Taj Gibson,NYK,45,20.793,5.356,5.556,0.8,0.689,1.089,0.586,0.041,0.348,0.489,2.867
201961,Wayne Ellington,DET,46,21.997,9.609,1.848,1.457,0.391,0.196,0.396,0.366,0.267,0.717,-1.5
201976,Patrick Beverley,LAC,37,22.499,7.514,3.216,2.054,0.784,0.757,0.402,0.391,0.41,0.919,3.973
201980,Danny Green,PHI,69,28.034,9.478,3.768,1.71,1.333,0.812,0.408,0.383,0.208,0.971,4.507
201988,Patty Mills,SAS,68,24.776,10.824,1.706,2.382,0.618,0.044,0.391,0.351,0.461,0.971,0.397
202066,Garrett Temple,CHI,56,27.29,7.554,2.857,2.214,0.768,0.536,0.402,0.301,0.371,1.036,0.857
202083,Wesley Matthews,LAL,58,19.481,4.81,1.603,0.931,0.655,0.293,0.291,0.244,0.243,0.448,0.655
202322,John Wall,HOU,40,32.202,20.575,3.225,6.875,1.05,0.775,0.4,0.312,0.719,3.525,-4.15
202324,Derrick Favors,UTA,68,15.282,5.426,5.529,0.647,0.471,1.0,0.648,0.0,0.367,0.529,0.544
202326,DeMarcus Cousins,HOU,25,20.245,9.64,7.64,2.4,0.84,0.72,0.359,0.288,0.546,1.56,-1.88
202326,DeMarcus Cousins,LAC,16,12.922,7.812,4.5,1.0,0.812,0.375,0.531,0.375,0.406,1.562,-0.812
202329,Al-Farouq Aminu,CHI,6,11.236,1.5,3.167,0.333,0.333,0.0,0.067,0.056,0.278,0.5,3.833
202329,Al-Farouq Aminu,ORL,17,21.572,5.471,5.353,1.706,1.0,0.529,0.41,0.225,0.441,1.471,-4.529
202330,Gordon Hayward,CHA,44,34.004,19.614,5.864,4.114,1.182,0.318,0.466,0.436,0.739,2.068,0.432
202331,Paul George,LAC,54,33.721,23.315,6.648,5.185,1.148,0.444,0.467,0.403,0.8,3.315,8.0
202334,Ed Davis,MIN,23,12.997,2.087,5.0,0.913,0.565,0.565,0.351,0.0,0.185,0.304,-2.043
202335,Patrick Patterson,LAC,38,15.307,5.184,1.974,0.763,0.368,0.211,0.437,0.363,0.184,0.289,0.605
202339,Eric Bledsoe,NOP,71,29.74,12.239,3.437,3.775,0.775,0.338,0.418,0.31,0.519,1.606,-0.93
202340,Avery Bradley,HOU,17,23.01,5.176,2.294,1.882,0.824,0.118,0.305,0.269,0.147,1.118,-6.882
202340,Avery Bradley,MIA,10,21.076,8.5,1.8,1.4,0.7,0.1,0.44,0.46,0.242,0.9,-1.4
202355,Hassan Whiteside,SAC,36,15.163,8.139,5.972,0.556,0.25,1.278,0.53,0.0,0.361,1.111,-2.917
202357,Nemanja Bjelica,MIA,11,14.198,5.0,2.455,1.818,0.636,0.273,0.208,0.17,0.212,0.455,-0.636
202357,Nemanja Bjelica,SAC,26,16.883,7.192,3.846,1.885,0.308,0.077,0.394,0.31,0.441,1.077,-2.269
202397,Ish Smith,WAS,44,20.991,6.705,3.409,3.909,0.727,0.295,0.407,0.254,0.199,0.932,1.159
202681,Kyrie Irving,BKN,54,34.93,26.87,4.759,6.0,1.407,0.685,0.506,0.391,0.838,2.407,4.241
202683,Enes Freedom,POR,72,24.406,11.194,11.042,1.167,0.458,0.667,0.615,0.007,0.503,1.083,2.153
202684,Tristan Thompson,BOS,54,23.827,7.574,8.13,1.241,0.444,0.611,0.497,0.0,0.431,1.148,0.444
202685,Jonas Valančiūnas,MEM,62,28.312,17.065,12.516,1.806,0.565,0.919,0.594,0.219,0.624,1.613,2.161
202687,Bismack Biyombo,CHA,66,20.436,5.015,5.258,1.227,0.258,1.121,0.562,0.0,0.243,1.076,-4.182
202689,Kemba Walker,BOS,43,31.845,19.279,3.953,4.93,1.116,0.279,0.418,0.358,0.765,2.047,2.163
202692,Alec Burks,NYK,49,25.603,12.714,4.633,2.184,0.633,0.286,0.397,0.396,0.522,1.0,2.551
202693,Markieff Morris,LAL,61,19.674,6.672,4.361,1.197,0.361,0.311,0.35,0.268,0.257,0.885,0.344
202694,Marcus Morris Sr.,LAC,57,26.349,13.421,4.105,1.018,0.596,0.263,0.454,0.452,0.499,1.0,2.333
202695,Kawhi Leonard,LAC,52,34.085,24.846,6.481,5.173,1.558,0.404,0.521,0.391,0.834,2.019,8.577
202696,Nikola Vučević,CHI,26,32.604,21.5,11.538,3.923,0.885,0.769,0.477,0.398,0.596,1.654,-2.423
202696,Nikola Vučević,ORL,44,34.101,24.545,11.75,3.795,0.955,0.636,0.478,0.422,0.645,1.886,-6.318
202697,Iman Shumpert,BKN,2,5.492,1.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.5,-0.5
202699,Tobias Harris,PHI,62,32.489,19.516,6.758,3.548,0.887,0.823,0.511,0.339,0.767,1.726,5.226
202704,Reggie Jackson,LAC,67,23.047,10.672,2.866,3.06,0.612,0.104,0.404,0.376,0.349,1.104,3.672
202709,Cory Joseph,DET,19,26.421,12.0,3.158,5.526,1.158,0.474,0.492,0.225,0.726,1.842,0.211
202709,Cory Joseph,SAC,44,21.457,6.568,2.25,2.455,0.886,0.205,0.424,0.27,0.33,1.0,-4.5
202710,Jimmy Butler III,MIA,52,33.55,21.462,6.904,7.096,2.077,0.346,0.491,0.165,0.815,2.096,3.769
202711,Bojan Bogdanovic,UTA,72,30.772,17.014,3.903,1.889,0.625,0.056,0.417,0.352,0.763,1.778,5.819
202722,Davis Bertans,WAS,57,25.679,11.491,2.947,0.86,0.579,0.228,0.415,0.392,0.53,0.579,1.947
202734,E'Twaun Moore,PHX,27,14.398,4.926,1.667,1.481,0.556,0.185,0.354,0.222,0.222,0.852,0.259
202738,Isaiah Thomas,NOP,3,16.089,7.667,1.333,1.667,0.333,0.0,0.38,0.167,0.333,2.0,2.667
202954,Brad Wanamaker,CHA,22,19.463,6.864,1.773,3.409,0.773,0.227,0.371,0.038,0.621,1.545,-5.5
202954,Brad Wanamaker,GSW,39,16.029,4.744,1.692,2.538,0.667,0.154,0.351,0.189,0.529,0.949,-0.256
203076,Anthony Davis,LAL,36,32.27,21.833,7.944,3.056,1.25,1.639,0.493,0.195,0.695,2.056,3.194
203078,Bradley Beal,WAS,60,35.783,31.3,4.717,4.417,1.15,0.367,0.483,0.353,0.868,3.117,-0.05
203081,Damian Lillard,POR,67,35.788,28.776,4.224,7.537,0.925,0.254,0.449,0.379,0.892,3.03,2.955
203082,Terrence Ross,ORL,46,29.271,15.587,3.435,2.348,1.022,0.457,0.403,0.287,0.655,1.609,-5.109
203083,Andre Drummond,CLE,25,28.872,17.48,13.48,2.56,1.6,1.16,0.465,0.0,0.479,3.24,-4.32
203083,Andre Drummond,LAL,21,24.752,11.905,10.19,1.429,1.095,0.952,0.509,0.0,0.473,2.048,0.143
203084,Harrison Barnes,SAC,58,36.248,16.086,6.638,3.466,0.741,0.19,0.49,0.357,0.776,1.603,-0.983
203085,Austin Rivers,DEN,15,26.856,8.733,2.333,2.6,1.2,0.133,0.397,0.327,0.322,0.933,3.6
203085,Austin Rivers,NYK,21,21.054,7.333,2.238,2.0,0.571,0.0,0.306,0.255,0.214,1.048,-2.095
203086,Meyers Leonard,MIA,3,9.796,3.333,2.333,0.667,0.0,0.0,0.2,0.2,0.167,0.667,-1.333
203087,Jeremy Lamb,IND,36,21.259,10.083,3.639,1.472,0.944,0.639,0.405,0.364,0.725,0.611,-0.389
203090,Maurice Harkless,MIA,11,11.23,1.364,1.182,0.636,0.182,0.364,0.189,0.212,0.0,0.273,-2.727
203090,Maurice Harkless,SAC,26,24.936,6.885,2.923,1.423,1.077,0.615,0.37,0.174,0.381,0.731,-0.538
203095,Evan Fournier,BOS,16,29.526,13.0,3.312,3.062,1.25,0.625,0.413,0.387,0.292,1.188,2.75
203095,Evan Fournier,ORL,26,30.253,19.654,2.885,3.654,1.038,0.346,0.457,0.37,0.784,2.077,-3.038
203107,Tomas Satoransky,CHI,58,22.527,7.707,2.448,4.672,0.69,0.241,0.52,0.307,0.457,1.655,0.0
203109,Jae Crowder,PHX,60,27.473,10.05,4.7,2.117,0.8,0.45,0.394,0.362,0.301,0.917,3.633
203110,Draymond Green,GSW,63,31.457,7.048,7.111,8.857,1.667,0.825,0.41,0.202,0.43,2.984,3.794
203114,Khris Middleton,MIL,68,33.362,20.368,5.971,5.441,1.088,0.132,0.483,0.405,0.765,2.618,4.25
203115,Will Barton,DEN,56,30.996,12.696,4.036,3.232,0.893,0.411,0.401,0.367,0.481,1.714,4.143
203118,Mike Scott,PHI,51,16.699,4.176,2.353,0.784,0.471,0.275,0.331,0.318,0.082,0.373,-0.157
203121,Darius Miller,OKC,18,10.933,4.056,1.333,1.167,0.722,0.278,0.363,0.335,0.222,0.444,2.056
203145,Kent Bazemore,GSW,67,19.904,7.179,3.418,1.612,1.03,0.493,0.436,0.345,0.345,1.224,2.478
203200,Justin Holiday,IND,72,30.324,10.5,3.556,1.653,1.028,0.569,0.419,0.382,0.386,0.75,-0.625
203210,JaMychal Green,DEN,58,19.307,8.121,4.776,0.914,0.448,0.379,0.487,0.384,0.308,0.914,1.707
203263,James Nunnally,NOP,9,5.309,1.667,1.0,0.333,0.0,0.0,0.333,0.222,0.056,0.222,-0.444
203382,Aron Baynes,TOR,53,18.496,6.113,5.151,0.887,0.321,0.415,0.41,0.206,0.225,0.868,-1.528
203457,Nerlens Noel,NYK,64,24.166,5.062,6.359,0.719,1.094,2.203,0.578,0.0,0.313,1.016,-0.031
203458,Alex Len,TOR,7,10.828,2.286,1.571,0.429,0.143,0.857,0.321,0.143,0.214,1.143,-3.286
203458,Alex Len,WAS,57,15.841,7.14,4.368,0.807,0.333,1.018,0.574,0.067,0.352,0.825,-1.298
203460,Andre Roberson,BKN,5,12.585,1.2,3.0,0.8,0.6,0.2,0.05,0.067,0.1,0.4,-3.8
203463,Ben McLemore,HOU,32,16.788,7.438,2.062,0.875,0.625,0.094,0.31,0.296,0.279,0.875,-2.844
203463,Ben McLemore,LAL,21,17.505,8.0,1.619,0.524,0.143,0.286,0.328,0.301,0.223,0.667,-0.381
203468,CJ McCollum,POR,47,34.037,23.128,3.936,4.745,0.936,0.447,0.457,0.394,0.664,1.383,4.404
203469,Cody Zeller,CHA,48,20.945,9.396,6.833,1.792,0.562,0.354,0.572,0.069,0.527,1.062,0.854
203471,Dennis Schröder,LAL,61,32.07,15.426,3.459,5.754,1.148,0.213,0.433,0.36,0.661,2.672,1.377
203473,Dewayne Dedmon,MIA,16,13.154,7.062,5.375,0.75,0.562,0.375,0.712,0.062,0.288,0.812,4.25
203476,Gorgui Dieng,MEM,22,16.878,7.864,4.455,1.318,0.773,0.636,0.448,0.426,0.532,1.0,-0.455
203476,Gorgui Dieng,SAS,16,11.339,5.312,2.625,1.188,0.562,0.125,0.372,0.172,0.562,0.625,-3.625
203482,Kelly Olynyk,HOU,27,31.115,19.0,8.444,4.148,1.444,0.593,0.542,0.378,0.772,2.63,-6.074
203482,Kelly Olynyk,MIA,43,26.902,10.047,6.07,2.116,0.93,0.605,0.413,0.277,0.329,1.279,1.488
203484,Kentavious Caldwell-Pope,LAL,67,28.388,9.746,2.672,1.896,0.925,0.388,0.425,0.365,0.522,0.985,2.06
203486,Mason Plumlee,DET,56,26.761,10.375,9.268,3.607,0.768,0.893,0.613,0.0,0.497,1.875,-2.679
203487,Michael Carter-Williams,ORL,31,25.795,8.839,4.484,4.161,0.806,0.548,0.398,0.177,0.489,2.226,-1.581
203488,Mike Muscala,OKC,35,18.441,9.686,3.771,0.8,0.229,0.314,0.441,0.368,0.462,0.6,0.486
203490,Otto Porter Jr.,CHI,25,21.612,9.88,5.52,2.0,0.48,0.16,0.412,0.341,0.413,1.0,-2.12
203490,Otto Porter Jr.,ORL,3,22.162,8.0,4.667,1.667,1.333,0.0,0.345,0.067,0.667,0.0,3.667
203493,Reggie Bullock Jr.,NYK,65,29.989,10.908,3.431,1.523,0.8,0.169,0.443,0.402,0.374,0.692,1.646
203496,Robert Covington,POR,70,32.04,8.471,6.657,1.671,1.443,1.2,0.401,0.388,0.332,0.914,2.9
203497,Rudy Gobert,UTA,71,30.798,14.296,13.521,1.254,0.563,2.676,0.687,0.0,0.601,1.662,10.254
203500,Steven Adams,NOP,58,27.664,7.552,8.862,1.914,0.931,0.655,0.623,0.0,0.284,1.345,0.259
203501,Tim Hardaway Jr.,DAL,70,28.36,16.614,3.271,1.8,0.443,0.157,0.437,0.369,0.588,0.914,1.014
203503,Tony Snell,ATL,47,21.108,5.298,2.383,1.255,0.277,0.234,0.471,0.456,0.128,0.447,1.362
203504,Trey Burke,DAL,62,14.699,6.629,0.871,1.306,0.581,0.113,0.404,0.29,0.292,0.532,0.242
203506,Victor Oladipo,HOU,20,33.466,21.2,4.75,4.95,1.2,0.5,0.405,0.315,0.731,2.55,-3.95
203506,Victor Oladipo,IND,9,33.28,20.0,5.667,4.222,1.667,0.222,0.435,0.391,0.715,2.0,2.444
203506,Victor Oladipo,MIA,4,27.812,12.0,3.5,3.5,1.75,0.5,0.384,0.271,0.625,3.5,-3.5
203507,Giannis Antetokounmpo,MIL,61,32.996,28.148,11.0,5.852,1.18,1.197,0.565,0.3,0.683,3.393,6.705
203516,James Ennis III,ORL,41,24.056,8.415,4.049,1.512,0.78,0.171,0.466,0.397,0.512,0.878,-1.78
203521,Matthew Dellavedova,CLE,13,17.238,2.769,1.846,4.462,0.308,0.077,0.249,0.141,0.154,0.462,-1.385
203524,Solomon Hill,ATL,71,21.317,4.465,3.014,1.056,0.704,0.155,0.31,0.268,0.207,0.592,0.352
203526,Raul Neto,WAS,64,21.925,8.703,2.438,2.281,1.141,0.094,0.479,0.367,0.462,0.828,-0.328
203552,Seth Curry,PHI,57,28.74,12.474,2.386,2.719,0.772,0.14,0.448,0.432,0.487,1.14,5.596
203585,Rodney McGruder,DET,16,12.104,5.688,1.375,1.0,0.5,0.062,0.431,0.281,0.198,0.438,-1.062
203648,Thanasis Antetokounmpo,MIL,57,9.667,2.912,2.175,0.807,0.386,0.175,0.326,0.049,0.154,0.754,-0.211
203658,Norvel Pelle,BKN,3,9.251,2.0,2.333,0.0,0.0,1.0,0.417,0.0,0.0,1.0,-2.667
203658,Norvel Pelle,NYK,9,5.753,1.222,1.222,0.111,0.111,0.667,0.407,0.0,0.056,0.0,3.222
203658,Norvel Pelle,SAC,1,3.767,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,2.0
203897,Zach LaVine,CHI,58,35.063,27.431,4.983,4.862,0.793,0.466,0.501,0.404,0.83,3.5,-0.155
203901,Elfrid Payton,NYK,63,23.562,10.143,3.429,3.222,0.746,0.143,0.415,0.218,0.388,1.635,-1.556
203903,Jordan Clarkson,UTA,68,26.73,18.397,4.029,2.471,0.897,0.147,0.427,0.351,0.659,1.691,4.426
203914,Gary Harris,DEN,19,30.601,9.684,2.474,1.684,0.895,0.211,0.403,0.259,0.474,0.737,5.158
203914,Gary Harris,ORL,20,24.939,10.2,1.6,2.3,0.55,0.35,0.372,0.367,0.625,1.15,-9.05
203915,Spencer Dinwiddie,BKN,3,21.444,6.667,4.333,3.0,0.667,0.333,0.389,0.278,0.667,1.667,14.0
203918,Rodney Hood,POR,38,19.116,4.737,1.921,1.237,0.526,0.105,0.302,0.22,0.145,0.816,-2.395
203918,Rodney Hood,TOR,17,12.725,3.882,1.765,0.353,0.235,0.176,0.289,0.185,0.382,0.294,-2.353
203920,Khem Birch,ORL,48,19.83,5.312,5.062,1.104,0.667,0.583,0.408,0.059,0.446,0.479,-2.229
203920,Khem Birch,TOR,19,30.39,11.947,7.579,1.895,0.842,1.158,0.563,0.237,0.575,1.105,-1.053
203922,Glenn Robinson III,SAC,23,16.058,5.261,1.957,0.87,0.174,0.13,0.437,0.29,0.319,0.478,-5.696
203924,Jerami Grant,DET,54,33.875,22.315,4.63,2.815,0.648,1.074,0.429,0.36,0.772,2.019,-2.167
203925,Joe Harris,BKN,69,31.037,14.116,3.594,1.884,0.667,0.203,0.496,0.465,0.377,0.899,5.101
203926,Doug McDermott,IND,66,24.532,13.621,3.348,1.288,0.303,0.091,0.538,0.333,0.412,0.803,-0.727
203932,Aaron Gordon,DEN,25,25.926,10.16,4.72,2.24,0.68,0.56,0.48,0.243,0.487,1.2,3.8
203932,Aaron Gordon,ORL,25,29.425,14.56,6.64,4.2,0.64,0.8,0.425,0.371,0.569,2.68,-1.4
203933,T.J. Warren,IND,4,29.345,15.5,3.5,1.25,0.5,0.0,0.496,0.0,0.875,1.0,0.25
203935,Marcus Smart,BOS,48,32.943,13.062,3.479,5.688,1.5,0.479,0.403,0.318,0.571,2.0,1.938
203937,Kyle Anderson,MEM,69,27.353,12.377,5.739,3.623,1.217,0.826,0.467,0.372,0.649,1.246,0.739
203939,Dwight Powell,DAL,58,16.648,5.897,4.034,1.086,0.621,0.517,0.518,0.078,0.531,0.69,1.293
203943,Noah Vonleh,BKN,4,2.692,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,-4.0
203944,Julius Randle,NYK,71,37.56,24.113,10.197,6.014,0.901,0.254,0.452,0.406,0.758,3.394,2.155
203952,Andrew Wiggins,GSW,71,33.3,18.592,4.887,2.352,0.944,0.986,0.477,0.378,0.636,1.775,0.0
203953,Jabari Parker,BOS,10,13.821,6.4,3.6,1.0,0.1,0.4,0.464,0.083,0.3,0.7,0.9
203953,Jabari Parker,SAC,3,9.083,2.667,2.0,0.333,0.0,0.333,0.367,0.0,0.0,1.0,-7.667
203954,Joel Embiid,PHI,51,31.08,28.451,10.569,2.843,0.98,1.353,0.508,0.428,0.849,3.118,7.941
203957,Dante Exum,CLE,6,19.358,3.833,2.833,2.167,0.667,0.333,0.34,0.111,0.083,1.167,1.0
203960,JaKarr Sampson,IND,29,10.906,4.621,2.655,0.138,0.069,0.483,0.365,0.086,0.286,0.517,0.138
203967,Dario Saric,PHX,50,17.41,8.74,3.8,1.3,0.6,0.08,0.42,0.277,0.595,1.14,4.38
203991,Clint Capela,ATL,63,30.133,15.175,14.333,0.778,0.698,2.048,0.598,0.0,0.461,1.159,3.984
203992,Bogdan Bogdanović,ATL,44,29.668,16.364,3.636,3.341,1.114,0.295,0.452,0.405,0.357,1.227,2.5
203994,Jusuf Nurkić,POR,37,23.786,11.459,8.973,3.378,1.027,1.054,0.511,0.239,0.513,1.973,3.351
203998,Bruno Caboclo,HOU,6,6.072,2.833,2.333,0.167,0.0,0.333,0.431,0.0,0.083,0.667,0.0
203999,Nikola Jokić,DEN,72,34.553,26.361,10.833,8.319,1.319,0.667,0.576,0.347,0.797,3.083,5.333
204001,Kristaps Porziņģis,DAL,43,30.85,20.116,8.86,1.581,0.465,1.349,0.476,0.371,0.734,1.186,0.186
204020,Tyler Johnson,BKN,39,17.536,5.385,1.974,1.205,0.359,0.0,0.372,0.313,0.156,0.436,1.205
204025,Tim Frazier,MEM,5,12.393,1.6,1.6,3.2,0.4,0.2,0.218,0.0,0.067,0.8,1.0
204038,Langston Galloway,PHX,40,10.942,4.75,1.05,0.65,0.2,0.0,0.386,0.321,0.242,0.325,0.85
204060,Joe Ingles,UTA,67,27.859,12.075,3.642,4.746,0.672,0.179,0.49,0.434,0.445,1.746,6.776
204222,Greg Whittington,DEN,4,3.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
204456,T.J. McConnell,IND,69,26.032,8.638,3.71,6.609,1.855,0.333,0.553,0.171,0.232,1.957,1.014
1626143,Jahlil Okafor,DET,27,12.861,5.37,2.444,0.481,0.222,0.185,0.611,0.056,0.256,0.778,-3.074
1626145,Tyus Jones,MEM,70,17.465,6.314,2.0,3.7,0.914,0.086,0.421,0.249,0.288,0.686,-1.214
1626149,Montrezl Harrell,LAL,69,22.903,13.493,6.203,1.058,0.667,0.71,0.597,0.0,0.587,1.072,0.609
1626153,Delon Wright,DET,36,29.226,10.389,4.556,5.028,1.611,0.528,0.454,0.28,0.431,1.333,-1.639
1626153,Delon Wright,SAC,27,25.771,10.037,3.889,3.593,1.593,0.407,0.404,0.315,0.318,1.296,-1.815
