PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV,PLUS_MINUS
202694,Marcus Morris Sr.,PHI,37,17.211,6.676,2.946,0.703,0.351,0.297,0.401,0.292,0.318,0.514,-0.243
202695,Kawhi Leonard,LAC,68,34.265,23.721,6.118,3.588,1.632,0.868,0.524,0.406,0.77,1.75,5.765
202696,Nikola Vučević,CHI,76,34.336,18.026,10.539,3.342,0.658,0.789,0.48,0.299,0.485,1.579,-2.368
202699,Tobias Harris,PHI,70,33.825,17.2,6.471,3.1,1.0,0.657,0.479,0.327,0.735,1.329,3.2
202704,Reggie Jackson,DEN,82,22.156,10.159,1.89,3.756,0.537,0.146,0.413,0.344,0.369,1.293,0.963
202709,Cory Joseph,GSW,26,11.381,2.423,1.154,1.615,0.154,0.115,0.294,0.212,0.077,0.462,-0.462
202710,Jimmy Butler III,MIA,60,34.034,20.767,5.3,4.967,1.317,0.283,0.508,0.369,0.85,1.7,3.583
202711,Bojan Bogdanovic,DET,28,32.89,20.179,3.357,2.536,0.821,0.143,0.465,0.408,0.624,2.25,-8.964
202711,Bojan Bogdanovic,NYK,29,19.209,10.448,2.0,0.897,0.241,0.034,0.402,0.352,0.431,1.31,-3.276
202722,Davis Bertans,CHA,28,20.82,8.786,1.821,0.929,0.821,0.321,0.396,0.376,0.256,0.607,-3.5
202722,Davis Bertans,OKC,15,6.074,2.933,0.667,0.6,0.2,0.2,0.302,0.347,0.244,0.067,1.6
202738,Isaiah Thomas,PHX,6,3.231,1.333,0.0,0.5,0.0,0.0,0.139,0.167,0.0,0.0,-2.333
203076,Anthony Davis,LAL,76,35.53,24.684,12.645,3.5,1.197,2.342,0.557,0.174,0.78,2.092,1.987
203078,Bradley Beal,PHX,53,33.335,18.189,4.377,5.0,0.981,0.509,0.521,0.426,0.6,2.472,2.019
203081,Damian Lillard,MIL,73,35.321,24.315,4.384,6.959,0.986,0.247,0.423,0.356,0.892,2.644,5.329
203083,Andre Drummond,CHI,79,17.104,8.392,8.962,0.468,0.924,0.608,0.564,0.0,0.503,1.025,0.329
203084,Harrison Barnes,SAC,82,29.035,12.195,3.037,1.207,0.659,0.146,0.448,0.329,0.557,0.707,-0.976
203095,Evan Fournier,DET,29,18.657,7.172,1.862,1.552,0.862,0.241,0.327,0.22,0.359,0.69,-4.448
203095,Evan Fournier,NYK,3,12.878,4.0,1.333,1.0,1.333,0.0,0.156,0.083,0.333,0.333,-3.667
203109,Jae Crowder,MIL,50,23.114,6.24,3.22,1.32,0.76,0.18,0.42,0.31,0.199,0.46,-1.38
203110,Draymond Green,GSW,55,27.094,8.636,7.236,6.036,1.0,0.855,0.473,0.295,0.316,2.455,3.109
203114,Khris Middleton,MIL,55,27.041,15.055,4.673,5.309,0.927,0.273,0.492,0.403,0.538,2.309,2.273
203200,Justin Holiday,DEN,58,14.862,4.034,1.224,1.155,0.621,0.155,0.371,0.288,0.026,0.241,0.948
203458,Alex Len,SAC,48,9.255,2.5,2.667,1.042,0.229,0.688,0.442,0.0,0.161,0.562,2.958
203468,CJ McCollum,NOP,66,32.705,20.03,4.333,4.621,0.939,0.621,0.452,0.41,0.538,1.667,2.955
203469,Cody Zeller,NOP,43,7.435,1.767,2.605,0.907,0.209,0.116,0.265,0.023,0.269,0.372,1.07
203471,Dennis Schröder,BKN,29,31.978,14.621,3.517,6.034,0.586,0.31,0.414,0.419,0.515,2.414,-3.31
203471,Dennis Schröder,TOR,51,30.56,13.686,2.745,6.137,0.902,0.157,0.433,0.331,0.66,1.627,-0.588
203482,Kelly Olynyk,TOR,28,26.41,12.714,5.607,4.571,1.321,0.643,0.518,0.321,0.629,2.536,-7.25
203482,Kelly Olynyk,UTA,50,20.385,8.12,5.08,4.38,0.74,0.24,0.553,0.34,0.545,1.62,-1.18
203484,Kentavious Caldwell-Pope,DEN,76,31.602,10.079,2.408,2.408,1.289,0.553,0.454,0.376,0.469,0.987,7.526
203486,Mason Plumlee,LAC,46,14.651,5.304,5.087,1.196,0.304,0.37,0.533,0.0,0.419,0.783,0.239
203488,Mike Muscala,DET,13,13.168,3.462,2.231,0.769,0.231,0.385,0.372,0.378,0.077,0.154,3.538
203488,Mike Muscala,OKC,16,5.713,1.062,1.312,0.25,0.062,0.062,0.306,0.021,0.0,0.25,-0.125
203488,Mike Muscala,WAS,24,14.066,3.958,3.125,0.958,0.208,0.292,0.321,0.176,0.229,0.667,-5.583
203490,Otto Porter Jr.,TOR,15,11.605,2.6,1.933,0.533,0.333,0.333,0.344,0.256,0.133,0.133,1.467
203493,Reggie Bullock Jr.,HOU,44,9.488,2.182,1.659,0.341,0.273,0.114,0.315,0.311,0.023,0.227,-1.205
203496,Robert Covington,LAC,3,23.096,3.0,2.667,2.333,2.0,0.667,0.244,0.194,0.167,0.0,15.0
203496,Robert Covington,PHI,26,16.12,4.538,3.423,0.654,1.269,0.615,0.369,0.237,0.308,0.423,2.269
203497,Rudy Gobert,MIN,76,34.12,13.961,12.921,1.342,0.684,2.132,0.663,0.0,0.59,1.553,5.408
203501,Tim Hardaway Jr.,DAL,79,26.84,14.418,3.215,1.759,0.532,0.076,0.383,0.332,0.553,0.873,0.165
203507,Giannis Antetokounmpo,MIL,73,35.168,30.438,11.521,6.521,1.192,1.082,0.613,0.222,0.632,3.425,4.644
203552,Seth Curry,CHA,8,19.816,9.0,2.0,1.75,0.625,0.375,0.419,0.321,0.583,0.625,-3.125
203552,Seth Curry,DAL,36,12.691,4.278,1.444,0.833,0.472,0.083,0.276,0.218,0.234,0.444,2.361
203648,Thanasis Antetokounmpo,MIL,34,4.572,0.941,0.382,0.5,0.206,0.118,0.264,0.0,0.0,0.412,-1.176
203897,Zach LaVine,CHI,25,34.874,19.48,5.16,3.92,0.84,0.32,0.433,0.323,0.723,2.08,-3.68
203903,Jordan Clarkson,UTA,55,30.588,17.127,3.418,5.036,0.636,0.109,0.39,0.258,0.724,2.655,-3.473
203914,Gary Harris,ORL,54,24.025,6.889,1.685,1.611,0.907,0.259,0.441,0.382,0.276,0.574,1.685
203915,Spencer Dinwiddie,BKN,48,30.707,12.583,3.292,6.0,0.792,0.188,0.372,0.301,0.614,1.292,-0.562
203915,Spencer Dinwiddie,LAL,28,24.232,6.821,1.679,2.429,0.464,0.464,0.362,0.353,0.52,1.036,3.357
203924,Jerami Grant,POR,54,33.892,20.963,3.537,2.815,0.833,0.63,0.441,0.39,0.754,2.148,-6.5
203925,Joe Harris,DET,16,10.624,2.438,0.812,0.625,0.188,0.125,0.19,0.142,0.031,0.25,-3.0
203926,Doug McDermott,IND,18,11.352,4.167,0.611,0.722,0.278,0.0,0.257,0.209,0.028,0.222,0.722
203926,Doug McDermott,SAS,46,15.221,6.0,1.043,1.239,0.239,0.043,0.388,0.389,0.085,0.522,-3.391
203932,Aaron Gordon,DEN,73,31.463,13.877,6.452,3.548,0.767,0.616,0.579,0.216,0.541,1.438,5.795
203933,T.J. Warren,MIN,11,11.334,3.727,2.0,0.818,0.364,0.091,0.419,0.076,0.136,0.364,4.636
203935,Marcus Smart,MEM,20,30.242,14.45,2.65,4.3,2.05,0.25,0.412,0.263,0.617,3.1,-1.0
203937,Kyle Anderson,MIN,79,22.555,6.405,3.456,4.19,0.899,0.595,0.472,0.099,0.434,1.152,2.114
203939,Dwight Powell,DAL,63,13.275,3.302,3.397,1.333,0.413,0.317,0.447,0.016,0.345,0.508,0.048
203944,Julius Randle,NYK,46,35.437,23.957,9.196,4.978,0.543,0.261,0.463,0.32,0.786,3.457,4.739
203952,Andrew Wiggins,GSW,71,27.049,13.225,4.521,1.676,0.592,0.577,0.442,0.333,0.531,1.225,-0.817
203954,Joel Embiid,PHI,39,33.574,34.692,11.026,5.615,1.179,1.692,0.525,0.381,0.885,3.846,6.846
203957,Danté Exum,DAL,55,19.775,7.782,2.709,2.855,0.4,0.091,0.488,0.392,0.366,0.891,4.345
203967,Dario Šarić,GSW,64,17.152,8.047,4.422,2.25,0.484,0.156,0.409,0.303,0.472,1.219,-0.328
203991,Clint Capela,ATL,73,25.796,11.452,10.63,1.247,0.589,1.452,0.576,0.0,0.509,1.014,-0.233
203992,Bogdan Bogdanović,ATL,79,30.398,16.873,3.443,3.127,1.215,0.329,0.434,0.391,0.634,1.418,1.608
203994,Jusuf Nurkić,PHX,76,27.343,10.908,11.013,3.961,1.066,1.053,0.517,0.121,0.534,2.303,5.316
203995,Vasilije Micic,CHA,30,27.158,10.767,2.133,6.2,0.733,0.133,0.413,0.258,0.507,2.333,-6.133
203995,Vasilije Micic,OKC,30,12.033,3.3,0.8,2.533,0.3,0.1,0.411,0.164,0.22,0.967,3.667
203999,Nikola Jokić,DEN,79,34.64,26.392,12.354,8.962,1.367,0.861,0.601,0.349,0.784,3.0,8.633
204001,Kristaps Porziņģis,BOS,57,29.648,20.088,7.175,2.018,0.737,1.947,0.519,0.384,0.787,1.561,7.316
204060,Joe Ingles,ORL,68,17.192,4.353,2.088,2.985,0.632,0.074,0.389,0.364,0.211,0.985,2.426
204456,T.J. McConnell,IND,71,18.183,10.239,2.69,5.493,1.014,0.113,0.541,0.173,0.331,1.521,1.338
1626145,Tyus Jones,WAS,66,29.283,11.97,2.712,7.348,1.076,0.273,0.477,0.365,0.268,1.0,-7.53
1626153,Delon Wright,MIA,14,20.406,5.429,1.929,2.643,1.357,0.214,0.387,0.263,0.274,0.214,4.429
1626153,Delon Wright,WAS,33,13.814,4.061,1.788,2.485,1.061,0.242,0.364,0.273,0.255,0.333,-1.485
1626156,D'Angelo Russell,LAL,76,32.686,18.013,3.105,6.342,0.908,0.474,0.446,0.378,0.59,2.053,2.421
1626157,Karl-Anthony Towns,MIN,62,32.67,21.758,8.306,3.048,0.694,0.661,0.506,0.422,0.804,2.855,5.177
1626158,Richaun Holmes,DAL,23,10.287,3.391,3.391,0.652,0.13,0.391,0.512,0.0,0.188,0.522,-1.478
1626158,Richaun Holmes,WAS,17,18.677,7.118,6.118,0.588,0.471,0.588,0.478,0.059,0.436,0.706,-3.294
1626162,Kelly Oubre Jr.,PHI,68,30.225,15.426,5.015,1.485,1.132,0.691,0.436,0.275,0.572,1.279,-0.368
1626164,Devin Booker,PHX,68,35.98,27.074,4.529,6.941,0.897,0.412,0.481,0.352,0.86,2.618,4.647
1626166,Cameron Payne,MIL,47,14.93,6.191,1.319,2.319,0.468,0.064,0.403,0.33,0.285,0.66,-0.298
1626166,Cameron Payne,PHI,31,19.431,9.258,1.774,3.097,0.645,0.258,0.435,0.358,0.25,1.129,0.097
1626167,Myles Turner,IND,77,26.967,17.052,6.922,1.299,0.506,1.87,0.523,0.331,0.717,1.416,2.857
1626168,Trey Lyles,SAC,58,19.969,7.224,4.431,1.241,0.293,0.328,0.394,0.321,0.379,0.655,3.086
1626171,Bobby Portis,MIL,82,24.49,13.78,7.402,1.268,0.829,0.415,0.49,0.334,0.447,1.11,-0.061
1626172,Kevon Looney,GSW,74,16.141,4.514,5.662,1.797,0.378,0.392,0.577,0.0,0.359,0.676,0.514
1626174,Christian Wood,LAL,50,17.439,6.94,5.08,0.98,0.32,0.66,0.442,0.254,0.439,1.0,0.06
1626179,Terry Rozier,CHA,30,35.5,23.2,3.9,6.6,1.067,0.4,0.459,0.33,0.761,2.167,-9.733
1626179,Terry Rozier,MIA,31,31.464,16.419,4.194,4.645,1.0,0.29,0.414,0.317,0.607,1.323,0.0
1626181,Norman Powell,LAC,76,26.189,13.895,2.566,1.079,0.566,0.289,0.482,0.421,0.533,0.868,2.789
1626192,Pat Connaughton,MIL,76,22.056,5.632,3.145,2.118,0.526,0.25,0.444,0.332,0.257,0.645,-0.184
1626196,Josh Richardson,MIA,43,25.647,9.884,2.814,2.442,0.558,0.326,0.445,0.338,0.535,0.837,-2.488
1626204,Larry Nance Jr.,NOP,61,19.937,5.738,5.033,1.852,1.0,0.311,0.541,0.251,0.296,0.803,1.164
1626220,Royce O'Neale,BKN,49,24.535,7.429,4.51,2.796,0.653,0.592,0.394,0.366,0.138,1.041,-0.449
1626220,Royce O'Neale,PHX,30,25.067,8.133,5.2,2.733,0.9,0.5,0.392,0.366,0.144,0.733,4.633
1626224,Cedi Osman,SAS,72,17.622,6.792,2.5,1.653,0.5,0.153,0.453,0.338,0.194,0.653,-4.903
1626246,Boban Marjanovic,HOU,14,5.065,3.214,2.286,0.429,0.071,0.143,0.47,0.0,0.274,0.357,-1.429
1627732,Ben Simmons,BKN,15,23.928,6.133,7.933,5.733,0.8,0.6,0.549,0.0,0.133,1.8,-2.533
1627734,Domantas Sabonis,SAC,82,35.708,19.427,13.659,8.207,0.902,0.585,0.597,0.274,0.654,3.317,0.841
1627736,Malik Beasley,MIL,79,29.587,11.253,3.671,1.367,0.747,0.114,0.439,0.404,0.139,0.684,3.684
1627739,Kris Dunn,UTA,66,18.927,5.409,2.864,3.848,1.03,0.424,0.465,0.32,0.137,1.197,0.212
1627741,Buddy Hield,IND,52,25.687,11.981,3.212,2.673,0.827,0.596,0.429,0.365,0.258,1.192,1.75
1627741,Buddy Hield,PHI,32,25.755,12.188,3.188,3.031,0.844,0.344,0.423,0.398,0.375,1.281,-0.844
1627742,Brandon Ingram,NOP,64,32.854,20.812,5.062,5.672,0.781,0.625,0.49,0.304,0.76,2.547,2.734
1627745,Damian Jones,CLE,39,6.916,2.744,1.59,0.385,0.179,0.333,0.384,0.038,0.256,0.333,-2.333
1627747,Caris LeVert,CLE,68,28.795,14.0,4.118,5.088,1.118,0.5,0.413,0.314,0.482,1.721,1.765
1627749,Dejounte Murray,ATL,78,35.684,22.474,5.333,6.436,1.423,0.308,0.457,0.344,0.685,2.577,-1.974
1627750,Jamal Murray,DEN,59,31.549,21.186,4.102,6.508,0.966,0.661,0.474,0.428,0.707,2.119,5.271
1627751,Jakob Poeltl,TOR,50,26.382,11.1,8.58,2.54,0.7,1.52,0.665,0.0,0.371,1.54,-0.34
1627752,Taurean Prince,LAL,78,27.021,8.936,2.949,1.526,0.744,0.449,0.438,0.369,0.291,0.936,-1.513
1627759,Jaylen Brown,BOS,70,33.465,23.0,5.529,3.557,1.186,0.529,0.499,0.331,0.619,2.371,5.9
1627763,Malcolm Brogdon,POR,39,28.739,15.718,3.795,5.487,0.692,0.205,0.431,0.376,0.606,1.538,-2.077
1627777,Georges Niang,CLE,82,22.331,9.366,3.39,1.195,0.366,0.22,0.442,0.373,0.283,0.878,0.378
1627780,Gary Payton II,GSW,44,15.452,5.455,2.568,1.091,0.886,0.409,0.525,0.252,0.182,0.614,1.886
1627783,Pascal Siakam,IND,41,31.792,21.268,7.78,3.707,0.756,0.366,0.55,0.346,0.67,1.415,2.537
1627783,Pascal Siakam,TOR,39,34.729,22.179,6.308,4.872,0.821,0.256,0.517,0.285,0.723,2.128,0.231
1627788,Furkan Korkmaz,PHI,35,8.569,2.514,0.857,0.714,0.4,0.086,0.296,0.183,0.212,0.286,1.286
1627826,Ivica Zubac,LAC,68,26.389,11.676,9.206,1.368,0.324,1.221,0.661,0.0,0.529,1.162,2.706
1627827,Dorian Finney-Smith,BKN,68,28.45,8.529,4.662,1.574,0.824,0.559,0.41,0.332,0.221,0.868,-1.574
1627832,Fred VanVleet,HOU,73,36.773,17.397,3.808,8.068,1.384,0.808,0.408,0.378,0.685,1.726,2.507
1627853,Ryan Arcidiacono,NYK,20,2.258,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1
1627863,Danuel House Jr.,PHI,34,14.972,4.235,1.706,0.824,0.441,0.147,0.397,0.235,0.451,0.559,0.588
1627884,Derrick Jones Jr.,DAL,76,23.459,8.645,3.289,0.987,0.697,0.671,0.471,0.255,0.429,0.855,0.724
1627885,Shaquille Harrison,MEM,3,1.989,0.667,0.667,0.0,0.0,0.333,0.167,0.0,0.0,0.0,-3.667
1627936,Alex Caruso,CHI,71,28.737,10.07,3.845,3.479,1.69,0.986,0.48,0.398,0.355,1.437,0.056
1628365,Markelle Fultz,ORL,43,21.161,7.791,3.209,2.791,0.977,0.349,0.46,0.05,0.24,1.163,0.302
1628368,De'Aaron Fox,SAC,74,35.929,26.568,4.595,5.649,2.027,0.419,0.462,0.358,0.691,2.622,3.149
1628369,Jayson Tatum,BOS,74,35.746,26.851,8.122,4.919,1.014,0.581,0.472,0.374,0.789,2.541,8.216
1628370,Malik Monk,SAC,72,26.004,15.417,2.944,5.139,0.625,0.542,0.43,0.313,0.586,2.083,0.139
1628371,Jonathan Isaac,ORL,58,15.769,6.776,4.483,0.517,0.741,1.207,0.476,0.26,0.396,0.466,3.138
1628372,Dennis Smith Jr.,BKN,56,18.905,6.589,2.929,3.625,1.214,0.214,0.426,0.21,0.302,1.214,-0.643
1628373,Frank Ntilikina,CHA,5,8.58,1.0,1.2,0.8,0.0,0.0,0.1,0.1,0.2,0.2,-0.2
1628374,Lauri Markkanen,UTA,55,33.086,23.236,8.164,2.0,0.909,0.473,0.479,0.396,0.825,1.4,0.382
1628378,Donovan Mitchell,CLE,55,35.321,26.6,5.091,6.055,1.836,0.545,0.453,0.358,0.844,2.8,5.909
1628379,Luke Kennard,MEM,39,25.617,11.0,2.897,3.487,0.513,0.051,0.436,0.452,0.416,1.385,-4.795
1628380,Zach Collins,SAS,69,22.112,11.246,5.362,2.812,0.493,0.754,0.478,0.312,0.561,1.913,-5.696
1628381,John Collins,UTA,68,27.957,15.103,8.456,1.132,0.588,0.897,0.535,0.341,0.635,1.441,-4.515
1628382,Justin Jackson,MIN,2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628384,OG Anunoby,NYK,23,34.861,14.13,4.435,1.522,1.739,1.0,0.48,0.372,0.435,1.652,15.348
1628384,OG Anunoby,TOR,27,33.342,15.111,3.926,2.667,1.037,0.481,0.489,0.38,0.429,1.593,1.37
1628385,Harry Giles III,BKN,16,5.078,3.375,1.625,0.375,0.062,0.188,0.33,0.156,0.25,0.375,-0.5
1628385,Harry Giles III,LAL,7,2.667,0.286,0.571,0.0,0.143,0.0,0.143,0.0,0.0,0.0,-4.714
1628386,Jarrett Allen,CLE,77,31.715,16.506,10.532,2.727,0.688,1.052,0.643,0.0,0.643,1.571,2.61
1628389,Bam Adebayo,MIA,71,34.035,19.254,10.38,3.915,1.141,0.93,0.53,0.13,0.693,2.282,0.704
1628391,D.J. Wilson,PHI,2,7.733,5.0,1.0,1.0,0.0,1.0,0.334,0.5,0.0,0.0,1.0
1628392,Isaiah Hartenstein,NYK,75,25.285,7.76,8.347,2.507,1.16,1.133,0.645,0.013,0.529,1.24,5.413
1628398,Kyle Kuzma,WAS,70,32.588,22.186,6.629,4.229,0.529,0.7,0.463,0.317,0.672,2.743,-8.029
1628401,Derrick White,BOS,73,32.616,15.164,4.247,5.164,1.014,1.192,0.459,0.371,0.588,1.534,8.479
1628404,Josh Hart,NYK,81,33.417,9.395,8.333,4.086,0.926,0.284,0.417,0.282,0.417,1.457,4.272
1628415,Dillon Brooks,HOU,72,30.927,12.708,3.417,1.653,0.889,0.139,0.418,0.368,0.533,1.222,-0.292
1628418,Thomas Bryant,MIA,38,11.615,5.711,3.711,0.605,0.263,0.421,0.487,0.061,0.442,0.553,0.289
1628420,Monte Morris,DET,6,11.37,4.5,2.0,1.333,0.167,0.167,0.325,0.25,0.083,0.333,-0.333
1628420,Monte Morris,MIN,27,15.105,5.074,1.667,2.259,0.667,0.296,0.419,0.349,0.194,0.185,3.259
1628424,Kobi Simmons,TOR,4,16.858,5.0,1.75,3.0,1.5,0.5,0.458,0.25,0.0,0.25,-7.75
1628426,Sasha Vezenkov,SAC,42,12.168,5.357,2.286,0.452,0.476,0.167,0.386,0.337,0.139,0.286,0.048
1628436,Luke Kornet,BOS,63,15.608,5.302,4.143,1.063,0.365,0.968,0.622,0.016,0.333,0.333,3.46
1628449,Chris Boucher,TOR,50,14.098,6.44,4.14,0.46,0.28,0.48,0.476,0.256,0.528,0.56,0.56
1628464,Daniel Theis,IND,1,8.433,2.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1628464,Daniel Theis,LAC,59,17.058,6.339,4.136,1.034,0.356,0.864,0.487,0.258,0.277,0.712,1.051
1628467,Maxi Kleber,DAL,43,20.265,4.442,3.326,1.581,0.395,0.698,0.374,0.271,0.297,0.651,2.884
1628470,Torrey Craig,CHI,53,19.785,5.717,4.094,1.094,0.566,0.396,0.41,0.357,0.253,0.604,-3.415
1628960,Grayson Allen,PHX,75,33.511,13.52,3.933,3.027,0.92,0.6,0.496,0.446,0.572,1.267,3.493
1628962,Udoka Azubuike,PHX,16,7.052,2.188,2.0,0.188,0.062,0.375,0.378,0.0,0.083,0.25,-3.0
1628963,Marvin Bagley III,DET,26,18.4,10.192,4.538,1.038,0.192,0.538,0.584,0.038,0.568,1.115,-2.846
1628963,Marvin Bagley III,WAS,24,23.956,13.25,8.083,1.167,0.625,0.792,0.586,0.222,0.524,1.25,-2.625
