PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV,PLUS_MINUS
202326,DeMarcus Cousins,DEN,31,13.888,8.903,5.548,1.71,0.613,0.419,0.432,0.298,0.612,2.226,-0.387
202326,DeMarcus Cousins,MIL,17,16.865,9.059,5.765,1.059,0.941,0.471,0.402,0.221,0.495,0.941,2.941
202328,Greg Monroe,MIL,5,13.929,5.4,4.2,0.4,0.6,0.4,0.469,0.0,0.32,0.6,1.0
202328,Greg Monroe,MIN,4,20.367,7.25,6.0,4.0,1.0,1.5,0.639,0.0,0.5,1.75,-0.5
202328,Greg Monroe,UTA,3,8.689,4.0,3.0,1.0,0.0,0.333,0.833,0.0,0.467,0.0,-2.333
202328,Greg Monroe,WAS,2,8.806,4.0,5.0,0.5,0.5,0.5,0.286,0.0,0.0,1.0,4.5
202330,Gordon Hayward,CHA,49,31.916,15.878,4.571,3.612,0.959,0.449,0.439,0.396,0.582,1.653,-0.408
202331,Paul George,LAC,31,34.754,24.323,6.871,5.677,2.161,0.419,0.421,0.35,0.622,4.065,2.968
202334,Ed Davis,CLE,31,6.495,0.903,2.065,0.226,0.097,0.29,0.177,0.0,0.089,0.161,0.516
202339,Eric Bledsoe,LAC,54,25.197,9.889,3.37,4.167,1.278,0.352,0.417,0.285,0.561,2.148,-0.741
202340,Avery Bradley,LAL,62,22.676,6.355,2.194,0.758,0.855,0.145,0.381,0.357,0.153,0.613,-2.919
202355,Hassan Whiteside,UTA,65,17.881,8.215,7.6,0.4,0.338,1.585,0.615,0.0,0.506,0.815,3.538
202357,Nemanja Bjelica,GSW,71,16.09,6.099,4.141,2.239,0.577,0.366,0.475,0.284,0.357,1.225,1.831
202362,Lance Stephenson,ATL,6,11.583,1.833,2.5,1.833,0.0,0.0,0.556,0.0,0.083,0.667,1.333
202362,Lance Stephenson,IND,40,18.612,9.325,2.8,3.85,0.6,0.1,0.459,0.231,0.473,1.7,-3.025
202397,Ish Smith,CHA,37,13.812,4.541,1.541,2.649,0.541,0.27,0.282,0.14,0.176,0.973,-2.568
202397,Ish Smith,WAS,28,21.963,8.643,2.964,5.214,0.964,0.464,0.465,0.271,0.054,1.5,-2.143
202681,Kyrie Irving,BKN,29,37.638,27.448,4.379,5.759,1.414,0.586,0.465,0.391,0.786,2.517,4.172
202683,Enes Freedom,BOS,35,11.753,3.657,4.571,0.229,0.143,0.4,0.399,0.057,0.3,0.571,2.0
202684,Tristan Thompson,CHI,23,16.346,5.652,4.739,0.609,0.522,0.304,0.518,0.0,0.386,0.522,0.174
202684,Tristan Thompson,IND,4,16.44,7.25,4.5,0.5,0.0,0.5,0.415,0.0,0.312,1.0,-4.0
202684,Tristan Thompson,SAC,30,15.15,6.167,5.367,0.6,0.367,0.4,0.405,0.033,0.284,0.967,-1.767
202685,Jonas Valančiūnas,NOP,74,30.271,17.757,11.392,2.568,0.554,0.811,0.552,0.292,0.739,2.419,0.905
202687,Bismack Biyombo,PHX,36,14.053,5.833,4.639,0.639,0.333,0.722,0.431,0.0,0.284,0.694,1.444
202688,Brandon Knight,DAL,5,12.908,6.4,1.6,1.6,0.2,0.0,0.3,0.191,0.4,0.8,-1.2
202689,Kemba Walker,NYK,37,25.613,11.649,3.0,3.541,0.703,0.189,0.367,0.295,0.483,1.297,-4.919
202691,Klay Thompson,GSW,32,29.402,20.375,3.906,2.75,0.5,0.531,0.422,0.368,0.481,1.344,2.062
202692,Alec Burks,NYK,81,28.613,11.654,4.901,2.951,1.049,0.321,0.382,0.397,0.673,1.123,1.543
202693,Markieff Morris,MIA,17,17.549,7.588,2.647,1.353,0.353,0.059,0.459,0.289,0.265,1.176,1.118
202694,Marcus Morris Sr.,LAC,54,28.968,15.37,4.426,2.093,0.519,0.333,0.41,0.324,0.683,1.278,-2.648
202696,Nikola Vučević,CHI,73,33.117,17.644,11.014,3.233,0.959,0.973,0.475,0.282,0.452,1.863,-0.712
202699,Tobias Harris,PHI,73,34.838,17.219,6.795,3.452,0.644,0.589,0.48,0.334,0.644,1.589,2.342
202704,Reggie Jackson,LAC,75,31.154,16.84,3.613,4.787,0.733,0.2,0.381,0.316,0.554,2.307,-0.933
202709,Cory Joseph,DET,65,24.613,8.015,2.677,3.646,0.646,0.262,0.423,0.342,0.582,1.308,-3.138
202710,Jimmy Butler III,MIA,57,33.874,21.386,5.895,5.474,1.649,0.474,0.474,0.158,0.883,2.123,4.298
202711,Bojan Bogdanovic,UTA,69,30.889,18.087,4.29,1.739,0.493,0.014,0.453,0.365,0.723,1.71,3.174
202722,Davis Bertans,DAL,22,13.888,5.318,2.545,0.682,0.273,0.273,0.375,0.332,0.227,0.227,2.864
202722,Davis Bertans,WAS,34,14.728,5.706,1.794,0.471,0.324,0.176,0.291,0.269,0.376,0.412,-0.971
202738,Isaiah Thomas,CHA,17,12.885,8.294,1.235,1.412,0.412,0.176,0.423,0.359,0.324,0.588,0.824
202738,Isaiah Thomas,DAL,1,13.283,6.0,0.0,4.0,0.0,0.0,0.375,0.0,0.0,0.0,-1.0
202738,Isaiah Thomas,LAL,4,25.242,9.25,2.0,1.5,0.0,0.5,0.291,0.19,0.32,1.25,-5.75
202954,Brad Wanamaker,IND,22,13.296,3.455,1.591,2.182,0.227,0.273,0.328,0.098,0.42,1.045,-2.545
202954,Brad Wanamaker,WAS,1,27.1,7.0,4.0,7.0,2.0,0.0,0.4,0.0,1.0,0.0,12.0
203076,Anthony Davis,LAL,40,35.106,23.175,9.85,3.05,1.225,2.25,0.536,0.145,0.675,2.05,-2.3
203078,Bradley Beal,WAS,40,35.974,23.2,4.725,6.625,0.9,0.375,0.453,0.297,0.781,3.375,-2.55
203081,Damian Lillard,POR,29,36.42,23.966,4.138,7.31,0.586,0.379,0.401,0.321,0.857,2.862,-1.034
203082,Terrence Ross,ORL,63,22.987,9.984,2.556,1.841,0.444,0.19,0.358,0.263,0.474,1.19,-5.524
203083,Andre Drummond,BKN,24,22.281,11.75,10.292,1.417,0.917,0.958,0.607,0.0,0.411,1.5,2.208
203083,Andre Drummond,PHI,49,18.409,6.082,8.837,1.98,1.143,0.918,0.541,0.0,0.296,1.612,-0.286
203084,Harrison Barnes,SAC,77,33.594,16.429,5.61,2.416,0.688,0.182,0.464,0.371,0.743,1.532,-4.857
203085,Austin Rivers,DEN,67,22.088,6.015,1.701,1.343,0.761,0.09,0.372,0.295,0.195,0.806,0.791
203087,Jeremy Lamb,IND,39,15.721,7.077,2.41,1.308,0.59,0.359,0.352,0.303,0.513,0.615,1.128
203087,Jeremy Lamb,SAC,17,18.962,7.882,3.529,1.765,0.471,0.471,0.41,0.3,0.588,0.765,-1.353
203090,Maurice Harkless,SAC,47,18.372,4.617,2.383,0.489,0.617,0.511,0.359,0.201,0.187,0.66,-1.915
203095,Evan Fournier,NYK,80,29.475,14.062,2.625,2.138,0.988,0.25,0.391,0.364,0.363,1.312,-1.162
203107,Tomas Satoransky,NOP,32,15.026,2.75,2.0,2.375,0.438,0.031,0.278,0.089,0.3,0.719,-4.688
203107,Tomas Satoransky,SAS,1,9.167,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,3.0
203107,Tomas Satoransky,WAS,22,18.909,4.864,2.773,4.909,0.682,0.182,0.429,0.159,0.375,1.045,-0.727
203109,Jae Crowder,PHX,67,28.147,9.433,5.284,1.851,1.418,0.448,0.399,0.346,0.367,0.821,5.896
203110,Draymond Green,GSW,46,28.891,7.522,7.304,6.957,1.326,1.087,0.494,0.21,0.416,3.022,4.152
203114,Khris Middleton,MIL,66,32.444,20.076,5.394,5.424,1.152,0.273,0.44,0.361,0.81,2.879,4.576
203115,Will Barton,DEN,71,32.063,14.69,4.789,3.887,0.775,0.437,0.432,0.358,0.56,1.789,1.38
203145,Kent Bazemore,LAL,39,13.964,3.385,1.769,0.872,0.641,0.231,0.281,0.279,0.16,0.538,-3.026
203200,Justin Holiday,IND,49,28.896,11.041,2.755,1.837,0.735,0.367,0.409,0.372,0.252,1.0,-1.959
203200,Justin Holiday,SAC,25,25.637,8.32,2.2,1.52,0.84,0.6,0.356,0.379,0.327,0.84,-4.4
203210,JaMychal Green,DEN,67,16.2,6.448,4.194,0.881,0.642,0.388,0.463,0.199,0.385,0.851,-1.328
203457,Nerlens Noel,NYK,25,22.479,3.4,5.64,0.92,1.2,1.24,0.486,0.0,0.36,0.8,-2.72
203458,Alex Len,SAC,39,15.903,6.026,4.128,1.154,0.333,0.641,0.549,0.103,0.373,1.103,-1.949
203463,Ben McLemore,POR,64,20.076,10.234,1.609,0.922,0.594,0.156,0.362,0.332,0.342,0.859,-5.5
203468,CJ McCollum,NOP,26,33.783,24.269,4.462,5.846,1.308,0.038,0.478,0.371,0.599,2.192,1.692
203468,CJ McCollum,POR,36,35.186,20.528,4.25,4.528,1.0,0.583,0.435,0.368,0.466,1.944,-3.139
203469,Cody Zeller,POR,27,13.131,5.185,4.63,0.815,0.296,0.222,0.539,0.0,0.436,0.704,-1.037
203471,Dennis Schröder,BOS,49,29.245,14.367,3.347,4.245,0.837,0.102,0.399,0.276,0.708,2.122,1.388
203471,Dennis Schröder,HOU,15,26.966,10.867,3.333,5.867,0.8,0.2,0.389,0.258,0.675,2.6,-6.8
203473,Dewayne Dedmon,MIA,67,15.898,6.299,5.761,0.701,0.358,0.627,0.523,0.192,0.435,1.045,0.716
203476,Gorgui Dieng,ATL,44,8.436,3.5,2.75,0.773,0.25,0.295,0.401,0.31,0.205,0.455,-1.432
203482,Kelly Olynyk,DET,40,19.093,9.125,4.425,2.775,0.775,0.475,0.452,0.308,0.553,1.45,-1.75
203484,Kentavious Caldwell-Pope,WAS,77,30.244,13.221,3.39,1.883,1.078,0.338,0.426,0.357,0.537,1.26,-2.974
203486,Mason Plumlee,CHA,73,24.555,6.534,7.74,3.096,0.836,0.712,0.639,0.0,0.337,1.37,0.068
203488,Mike Muscala,OKC,43,13.78,8.0,3.0,0.512,0.419,0.605,0.491,0.419,0.375,0.326,0.535
203490,Otto Porter Jr.,GSW,63,22.151,8.175,5.746,1.492,1.079,0.46,0.436,0.303,0.277,0.587,3.667
203493,Reggie Bullock Jr.,DAL,68,27.968,8.574,3.544,1.221,0.603,0.206,0.367,0.317,0.337,0.588,3.971
203496,Robert Covington,LAC,23,22.111,10.391,5.087,1.043,1.261,1.217,0.508,0.42,0.438,0.739,3.87
203496,Robert Covington,POR,48,29.811,7.604,5.708,1.417,1.542,1.312,0.365,0.315,0.266,1.208,-1.062
203497,Rudy Gobert,UTA,66,32.128,15.561,14.667,1.091,0.682,2.076,0.722,0.0,0.643,1.803,6.318
203500,Steven Adams,MEM,76,26.297,6.947,10.0,3.368,0.855,0.789,0.548,0.0,0.371,1.513,4.645
203501,Tim Hardaway Jr.,DAL,42,29.643,14.238,3.714,2.19,0.905,0.143,0.391,0.319,0.542,0.81,0.857
203503,Tony Snell,NOP,15,18.444,5.867,2.067,0.533,0.533,0.133,0.448,0.374,0.067,0.533,1.867
203503,Tony Snell,POR,38,14.364,2.605,1.895,0.526,0.211,0.184,0.286,0.22,0.053,0.289,-3.816
203504,Trey Burke,DAL,42,10.505,5.095,0.786,1.357,0.286,0.0,0.289,0.23,0.179,0.619,-0.238
203506,Victor Oladipo,MIA,8,21.64,12.375,2.875,3.5,0.625,0.125,0.455,0.311,0.436,2.0,-0.625
203507,Giannis Antetokounmpo,MIL,67,32.899,29.881,11.612,5.791,1.075,1.358,0.55,0.275,0.728,3.269,5.925
203516,James Ennis III,BKN,2,6.842,2.5,2.5,0.0,0.5,0.5,0.584,0.25,0.0,0.0,4.5
203516,James Ennis III,DEN,3,4.622,1.333,0.667,1.0,0.0,0.0,0.25,0.0,0.0,0.333,-2.667
203516,James Ennis III,LAC,2,14.025,10.0,2.5,0.0,0.5,0.5,0.714,0.5,0.5,0.5,-0.5
203524,Solomon Hill,ATL,13,10.724,0.615,1.769,0.923,0.308,0.154,0.077,0.038,0.0,0.077,3.154
203526,Raul Neto,WAS,70,19.6,7.514,1.914,3.1,0.786,0.043,0.432,0.243,0.378,1.129,-1.243
203552,Seth Curry,BKN,19,29.929,14.947,2.579,2.579,0.895,0.158,0.459,0.45,0.32,1.316,4.158
203552,Seth Curry,PHI,45,34.792,15.022,3.356,4.022,0.8,0.244,0.473,0.415,0.502,1.867,2.533
203585,Rodney McGruder,DET,51,14.785,5.353,2.176,0.941,0.412,0.137,0.334,0.255,0.124,0.471,-1.098
203648,Thanasis Antetokounmpo,MIL,48,9.861,3.562,2.104,0.458,0.333,0.25,0.351,0.017,0.218,0.542,-2.396
203658,Norvel Pelle,UTA,3,6.339,2.0,2.0,0.0,0.0,0.333,0.5,0.0,0.0,0.667,-6.333
203816,Scotty Hopson,OKC,1,17.733,4.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,-6.0
203897,Zach LaVine,CHI,67,34.747,24.403,4.597,4.522,0.612,0.343,0.467,0.373,0.77,2.552,-0.388
203901,Elfrid Payton,PHX,50,10.982,3.0,1.76,1.98,0.5,0.12,0.335,0.05,0.115,0.94,-0.86
203903,Jordan Clarkson,UTA,79,27.099,16.025,3.456,2.456,0.835,0.203,0.413,0.313,0.621,1.633,4.848
203914,Gary Harris,ORL,61,28.364,11.131,2.0,1.77,0.967,0.148,0.419,0.348,0.467,1.0,-3.426
203915,Spencer Dinwiddie,DAL,23,28.265,15.783,3.13,3.913,0.739,0.261,0.498,0.374,0.688,1.348,2.478
203915,Spencer Dinwiddie,WAS,44,30.236,12.636,4.705,5.818,0.614,0.159,0.351,0.262,0.617,1.659,-2.364
203917,Nik Stauskas,BOS,6,2.514,1.167,0.0,0.167,0.0,0.0,0.25,0.25,0.083,0.167,0.333
203917,Nik Stauskas,MIA,2,11.852,5.5,1.5,0.5,0.0,0.0,0.367,0.5,0.375,0.0,8.0
203918,Rodney Hood,LAC,13,9.857,2.615,0.769,0.615,0.231,0.154,0.385,0.321,0.192,0.308,2.077
203918,Rodney Hood,MIL,39,14.905,3.308,1.718,0.769,0.308,0.103,0.329,0.26,0.167,0.179,-0.462
203920,Khem Birch,TOR,55,18.021,4.491,4.345,1.018,0.545,0.473,0.409,0.0,0.41,0.527,0.382
203924,Jerami Grant,DET,47,31.912,19.234,4.064,2.362,0.936,1.043,0.415,0.348,0.758,1.809,-4.66
203925,Joe Harris,BKN,14,30.193,11.286,4.0,1.0,0.5,0.143,0.467,0.476,0.179,1.143,1.143
203926,Doug McDermott,SAS,51,23.985,11.333,2.255,1.255,0.255,0.118,0.45,0.365,0.325,0.843,-0.745
203932,Aaron Gordon,DEN,75,31.672,15.013,5.853,2.507,0.587,0.587,0.522,0.327,0.583,1.773,4.28
203935,Marcus Smart,BOS,71,32.336,12.127,3.803,5.873,1.676,0.254,0.41,0.297,0.562,2.239,6.225
203937,Kyle Anderson,MEM,69,21.502,7.551,5.333,2.652,1.116,0.652,0.432,0.234,0.356,1.029,0.855
203939,Dwight Powell,DAL,82,21.929,8.744,4.927,1.183,0.451,0.476,0.649,0.13,0.564,0.78,0.902
203944,Julius Randle,NYK,72,35.331,20.097,9.944,5.139,0.736,0.542,0.396,0.259,0.694,3.403,-2.278
203952,Andrew Wiggins,GSW,73,31.911,17.205,4.452,2.205,1.041,0.699,0.463,0.373,0.5,1.521,3.644
203953,Jabari Parker,BOS,12,9.371,4.417,2.333,0.5,0.333,0.083,0.392,0.312,0.417,0.667,-0.583
203954,Joel Embiid,PHI,68,33.771,30.574,11.706,4.176,1.132,1.456,0.493,0.366,0.812,3.147,5.412
203991,Clint Capela,ATL,74,27.588,11.081,11.851,1.243,0.743,1.257,0.626,0.0,0.335,0.595,1.716
203992,Bogdan Bogdanović,ATL,63,29.342,15.079,3.968,3.079,1.079,0.222,0.427,0.374,0.446,1.111,3.048
203994,Jusuf Nurkić,POR,56,28.187,15.036,11.054,2.804,1.107,0.607,0.547,0.182,0.604,2.554,0.232
203999,Nikola Jokić,DEN,74,33.454,27.081,13.77,7.892,1.473,0.851,0.599,0.328,0.808,3.797,6.0
204001,Kristaps Porziņģis,DAL,34,29.463,19.235,7.676,2.029,0.735,1.735,0.447,0.257,0.816,1.559,1.441
204001,Kristaps Porziņģis,WAS,17,28.169,22.118,8.824,2.941,0.706,1.471,0.479,0.337,0.845,1.647,-0.941
204020,Tyler Johnson,PHI,3,12.719,3.667,2.0,0.667,0.333,0.333,0.389,0.555,0.0,0.333,3.0
204020,Tyler Johnson,SAS,3,17.739,2.0,2.0,1.667,0.667,0.667,0.159,0.25,0.0,0.333,-5.0
204025,Tim Frazier,CLE,2,4.025,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,-5.0
204025,Tim Frazier,ORL,10,19.955,3.7,1.9,3.3,0.3,0.1,0.193,0.2,0.175,1.3,-7.0
204038,Langston Galloway,BKN,4,14.55,3.0,2.0,1.25,0.0,0.0,0.412,0.333,0.0,1.25,2.25
204038,Langston Galloway,MIL,3,16.167,0.667,3.333,2.333,0.333,0.0,0.056,0.0,0.0,0.333,-7.0
204060,Joe Ingles,UTA,45,24.936,7.222,2.911,3.511,0.511,0.111,0.391,0.332,0.189,1.022,4.133
204456,T.J. McConnell,IND,27,24.152,8.481,3.333,4.852,1.074,0.37,0.447,0.155,0.302,1.074,-2.741
1626144,Emmanuel Mudiay,SAC,2,5.492,1.5,0.0,2.0,0.5,0.0,0.0,0.0,0.375,0.5,-3.5
1626145,Tyus Jones,MEM,73,21.225,8.658,2.411,4.438,0.904,0.027,0.428,0.332,0.307,0.63,3.493
1626147,Justin Anderson,CLE,3,15.533,4.333,2.0,2.0,0.333,0.0,0.533,0.444,0.5,0.667,11.333
1626147,Justin Anderson,IND,13,20.712,6.846,3.077,2.077,0.538,0.462,0.271,0.176,0.328,0.462,-3.769
1626149,Montrezl Harrell,CHA,25,20.939,11.4,4.88,1.96,0.44,0.48,0.652,0.0,0.595,0.88,1.76
1626149,Montrezl Harrell,WAS,46,24.28,14.065,6.717,2.087,0.391,0.674,0.639,0.072,0.634,1.087,0.87
1626153,Delon Wright,ATL,77,18.864,4.442,2.857,2.442,1.208,0.247,0.433,0.276,0.252,0.584,0.779
1626155,Sam Dekker,TOR,1,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
1626156,D'Angelo Russell,MIN,65,31.948,18.092,3.323,7.077,0.954,0.338,0.405,0.331,0.693,2.538,3.231
1626157,Karl-Anthony Towns,MIN,74,33.452,24.568,9.824,3.635,0.973,1.122,0.534,0.403,0.81,3.054,3.716
1626158,Richaun Holmes,SAC,45,23.868,10.4,7.044,1.067,0.378,0.911,0.616,0.044,0.539,1.244,-3.022
1626159,Justise Winslow,LAC,37,12.96,4.216,3.595,1.405,0.568,0.486,0.378,0.083,0.19,1.0,1.027
1626159,Justise Winslow,POR,11,26.83,10.727,6.273,2.909,1.273,0.636,0.394,0.261,0.345,1.091,-0.909
1626161,Willie Cauley-Stein,DAL,18,9.842,1.889,2.111,0.5,0.333,0.167,0.296,0.056,0.028,0.389,1.167
1626161,Willie Cauley-Stein,PHI,2,2.833,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
1626162,Kelly Oubre Jr.,CHA,76,26.305,14.961,3.974,1.105,1.013,0.408,0.424,0.306,0.474,0.882,-0.342
1626163,Frank Kaminsky,PHX,9,20.104,10.556,4.556,1.444,0.889,0.778,0.492,0.174,0.478,0.556,4.333
1626164,Devin Booker,PHX,68,34.479,26.794,5.029,4.838,1.132,0.382,0.462,0.373,0.792,2.382,6.897
1626166,Cameron Payne,PHX,58,22.028,10.793,3.017,4.862,0.69,0.293,0.406,0.361,0.449,1.776,2.552
1626167,Myles Turner,IND,42,29.398,12.857,7.071,1.048,0.667,2.81,0.481,0.313,0.613,1.286,-0.333
1626168,Trey Lyles,DET,51,19.404,10.431,4.784,1.137,0.431,0.51,0.447,0.297,0.649,1.059,-3.098
1626168,Trey Lyles,SAC,24,22.778,10.583,5.625,1.25,0.292,0.25,0.47,0.255,0.65,0.792,-2.917
1626169,Stanley Johnson,LAL,48,22.8,6.667,3.229,1.667,0.896,0.292,0.424,0.254,0.399,0.729,-1.021
1626171,Bobby Portis,MIL,72,28.171,14.611,9.125,1.194,0.736,0.708,0.473,0.356,0.402,1.25,4.361
